time                   Mass                   Q                     dMdt                    dQdt                    fM                     hM                      delta_t               
3.552297346091897e-20  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.8424084603345794e-20
7.142630217930567e-20  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.5903328718386696e-20
1.4838827586179109e-19 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     7.696197368248543e-20 
2.9836539002660053e-19 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.4997711416480942e-19
6.198546537063788e-19  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.214892636797782e-19 
1.2463462793055717e-18 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     6.26491625599193e-19  
2.589286717498712e-18  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.3429404381931403e-18
5.2062977136871784e-18 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.617010996188467e-18 
1.0816093200763733e-17 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     5.609795487076554e-18 
2.174799759393265e-17  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.0931904393168915e-17
4.518150552311939e-17  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.3433507929186742e-17
9.084678313771121e-17  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     4.566527761459182e-17 
1.887343612378938e-16  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     9.788757810018259e-17 
3.794895585593052e-16  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.907551973214114e-16 
7.883902649868248e-16  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     4.0890070642751956e-16
1.5852220638042127e-15 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     7.968317988173879e-16 
3.293301791201338e-15  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.708079727397125e-15 
6.621865964143455e-15  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.3285641729421173e-15
1.3756938878629088e-14 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     7.135072914485632e-15 
2.7661177476834088e-14 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.3904238598204999e-14
5.746614774751643e-14  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.980497027068234e-14 
1.1554760297898677e-13 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     5.808145523147034e-14 
2.4005036048168267e-13 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.245027575026959e-13 
4.826710130243396e-13  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.426206525426569e-13 
1.0027499288896772e-12 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     5.200789158653376e-13 
2.0162366055859228e-12 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.0134866766962454e-12
4.188735304836083e-12  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.1724986992501603e-12
8.42232066979263e-12   1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     4.233585364956546e-12 
1.7497386884293254e-11 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     9.075066214500623e-12 
3.51821236001229e-11   1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.7684736715829647e-11
7.30909273319715e-11   1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.7908803731848605e-11
1.4696446140476875e-10 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     7.387353407279724e-11 
3.0531894239837076e-10 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.58354480993602e-10  
6.139070273722281e-10  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.085880849738574e-10 
1.2753929932215183e-09 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     6.614859658492902e-10 
2.564442006282047e-09  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.2890490130605285e-09
5.327633046220141e-09  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.763191039938095e-09 
1.0712310676314294e-08 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     5.384677630094152e-09 
2.2254845389641446e-08 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.154253471332715e-08 
4.4747980162845676e-08 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.2493134773204227e-08
9.296401216450819e-08  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     4.821603200166251e-08 
1.869234182202952e-07  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     9.395940605578702e-08 
3.8833374963572663e-07 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.0141033141543142e-07
7.808255065816452e-07  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.9249175694591865e-07
1.6221664447881567e-06 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     8.413409382065115e-07 
3.26170191800123e-06   1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.639535473213073e-06 
6.776191811978831e-06  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.5144898939776014e-06
1.3624938366150174e-05 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     6.848746554171342e-06 
2.830583484219793e-05  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.4680896476047757e-05
5.691474884840195e-05  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.8608914006204027e-05
0.00011824049677835323 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     6.132574792995128e-05 
0.00023774703043973896 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     0.00011950653366138572
0.0004939198987181739  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     0.0002561728682784349 
0.0009931283476884078  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     0.000499208448970234  
0.002063225992758458   1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     0.0010700976450700504 
0.004148543572376197   1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     0.002085317579617739  
0.00861860700134107    1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     0.004470063428964873  
0.01732949604344956    1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     0.00871088904210849   
0.03600206031926495    1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     0.01867256427581539   
0.07238960562439553    1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     0.03638754530513059   
0.15038954056384155    1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     0.07799993493944601   
0.30238934757922753    1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     0.151999807015386     
0.6282144330195687     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     0.3258250854403412    
1.263155348626123      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     0.6349409156065544    
2.6242075903314888     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.3610522417053657    
5.27651336773607       1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.652305777404581     
10.961966352878884     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     5.685452985142814     
22.041305806272735     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     11.079339453393851    
45.79085388075933      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     23.749548074486594    
92.07200433078346      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     46.28115045002413     
191.2797605493817      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     99.20775621859826     
384.60761154519554     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     193.32785099581383    
799.0230296011698      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     414.41541805597427    
1606.6014412704963     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     807.5784116693263     
3337.717487722439      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1731.1160464519423    
6711.172929527735      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3373.4554418052962    
13942.47426561518      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     7231.301336087444     
28034.23483450164      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     14091.76056888646     
58241.17510316591      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     30206.940268664268    
117105.95614339059     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     58864.78104022469     
243287.84208431648     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     126181.88594092589    
489180.64092764846     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     245892.79884333198    
1016273.6929877962     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     527093.0520601476     
2043428.9368285965     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1027155.2438408005    
4245227.423658559      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2201798.4868299626    
8535909.785698235      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     4290682.362039675     
17733368.484230854     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     9197458.69853262      
35656613.52660513      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     17923245.042374272    
74076681.03832662      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     38420067.51172149     
148946523.5815728      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     74869842.54324618     
309436680.2637374      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     160490156.68216458    
622186592.971951       1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     312749912.70821357    
1292593806.1817548     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     670407213.2098038     
2599027806.527046      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1306434000.3452911    
5399485110.67075       1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2800457304.143704     
10856784147.075489     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     5457299036.404739     
22554989294.33648      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     11698205147.26099     
45351481704.112        1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     22796492409.775524    
94217787740.95677      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     48866306036.84477     
189444393928.78946     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     95226606187.83269     
393571081367.30457     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     204126687438.51508    
791356247745.0944      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     397785166377.7898     
1644044079176.5137     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     852687831431.4192     
3305691437248.839      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1661647358072.325     
6867580120178.74       1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3561888682929.9014    
13808693504900.72      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     6941113384721.98      
28687586485331.992     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     14878892980431.271    
57682339665368.41      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     28994753180036.41     
119835168130806.4      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     62152828465437.99     
240953447774772.25     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     121118279643965.84    
500581236706028.4      1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     259627788931256.12    
1006522348631558.1     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     505941111925529.75    
2091052054674082.0     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1084529706042523.9    
4204493638297122.5     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2113441583623040.5    
8734843367540152.0     1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     4530349729243030.0    
1.756321335389642e+16  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     8828369986356267.0    
3.6487608467189576e+16 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.8924395113293156e+16
7.336590083162042e+16  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.687829236443083e+16 
1.5241779567592285e+17 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     7.905189484430243e+16 
3.0646757494641696e+17 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.540497792704941e+17 
6.366869579736184e+17  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.302193830272014e+17 
1.280191116430176e+18  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     6.435041584565576e+17 
2.6595994296861204e+18 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.3794083132559447e+18
5.347675997610138e+18  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.6880765679240177e+18
1.1109806849035272e+19 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     5.762130851425134e+18 
2.2338569771644994e+19 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.1228762922609721e+19
4.64084203226941e+19   1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.4069850551049114e+19
9.331374968596795e+19  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     4.690532936327385e+19 
1.9385948883844625e+20 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.005457391524783e+20 
3.897946900570204e+20  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.959352012185741e+20 
8.097991948742545e+20  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     4.2000450481723415e+20
1.6282691554886316e+21 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     8.184699606143772e+20 
3.382732204382752e+21  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.7544630488941202e+21
6.801684349080862e+21  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.4189521446981106e+21
1.4130511908381238e+22 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     7.328827559300374e+21 
2.8412323496141148e+22 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.428181158775991e+22 
5.902665500219164e+22  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.06143315060505e+22  
1.1868532631310102e+23 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     5.965867131090938e+22 
2.465689865546345e+23  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.2788366024153346e+23
4.9577806207790095e+23 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.492090755232665e+23 
1.0299798477200202e+24 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     5.342017856421193e+23 
2.070988002251353e+24  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.0410081545313329e+24
4.3024814334234704e+24 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.2314934311721177e+24
8.651030841286252e+24  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     4.348549407862781e+24 
1.7972532691713044e+25 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     9.321501850426792e+24 
3.613750274532138e+25  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.8164970053608338e+25
7.507572928622134e+25  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.8938226540899955e+25
1.5095531719014696e+26 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     7.587958790392564e+25 
3.1360995272841344e+26 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.6265463553826647e+26
6.305778223961013e+26  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.169678696676878e+26 
1.3100266009452956e+27 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     6.794487785491945e+26 
2.634080054278225e+27  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.3240534533329293e+27
5.472306220684551e+27  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.8382261664063267e+27
1.100320608482801e+28  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     5.530899864143458e+27 
2.2859181142836452e+28 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.1855975058008445e+28
4.596312247555101e+28  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.310394133271456e+28 
9.548847258325447e+28  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     4.952535010770346e+28 
1.919993692216231e+29  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     9.651089663836863e+28 
3.988790472986969e+29  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.0687967807707378e+29
8.020290136099859e+29  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     4.03149966311289e+29  
1.6662167701467424e+30 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     8.641877565367567e+29 
3.350274228920558e+30  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.6840574587738155e+30
6.960200952945148e+30  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.6099267240245895e+30
1.399492688979885e+31  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     7.034725936853703e+30 
2.907448668945522e+31  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.5079559799656373e+31
5.846028273151818e+31  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.938579604206296e+31 
1.2145134630022666e+32 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     6.299106356870849e+31 
2.4420310902375596e+32 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.2275176272352932e+32
5.073324140056887e+32  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.6312930498193274e+32
1.0200969901350965e+33 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     5.127645761294078e+32 
2.1192533976904885e+33 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.099156407555392e+33 
4.261198284668252e+33  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     2.1419448869777631e+33
8.852647376030504e+33  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     4.591449091362252e+33 
1.780008273414759e+34  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     8.947435358117086e+33 
3.6979705046005736e+34 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.9179622311858146e+34
7.4355363016665255e+34 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.7375657970659514e+34
1.5447340520895835e+35 1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     8.0118042192293095e+34
3.106008040476015e+35  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     1.5612739883864316e+35
6.452737491325242e+35  1e+17                  0.4                   -5.788543854989438e-36  0.0                     1.02749158707843e+70   0.0                     3.346729450849227e+35 
